src_port,dst_port,length,is_length_outlier,hour,day_of_week,is_weekend,protocol_TCP,protocol_UDP,src_port_cat_dynamic,src_port_cat_registered,src_port_cat_well_known,dst_port_cat_dynamic,dst_port_cat_registered,dst_port_cat_well_known,has_dns,has_http,has_user_agent,is_malware_port,length_normalized,src_ip_freq_norm,dst_ip_freq_norm,suspicious
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
443.0,49428.0,1514,True,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,1.3296526922657268,-0.7551913838888944,1.034107688610725,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
49428.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-0.4913632404818991,0
